# Id,Lat,Lon
8650.000,34.128,-60.171
8652.000,43.476,-19.128
8733.000,38.235,-3.601
8787.000,35.801,-92.049
8790.000,38.874,-91.913
8916.000,27.193,50.400
8941.000,41.081,-55.152
8966.000,38.026,-54.935
9024.000,34.189,-17.442
9050.000,34.419,-71.749
9071.000,24.007,81.042
9197.000,34.619,-54.595
9279.000,34.805,-74.189
9283.000,31.744,-38.902
9445.000,36.908,-89.242
9801.000,36.208,-71.794
9865.000,42.928,29.681
9868.000,30.656,-53.504
9908.000,41.306,2.242
9912.000,27.729,46.693
9945.000,38.026,-58.806
9981.000,39.726,-56.156
10042.000,32.978,-92.366
10044.000,34.499,-46.774
10114.000,35.682,-61.418
10165.000,38.217,-91.087
10226.000,36.095,-63.488
10264.000,36.483,-94.684
10312.000,38.188,-66.346
10383.000,28.830,-2.169
10436.000,31.315,62.490
10693.000,29.111,45.514
10770.000,43.365,-0.444
10832.000,41.298,-35.552
10842.000,33.787,-26.063
10876.000,43.481,5.478
10905.000,33.379,-87.632
11058.000,38.188,-66.346
11084.000,26.701,71.145
11100.000,39.909,-71.008
11110.000,37.847,-58.580
11114.000,38.730,-93.763
11259.000,37.806,-34.985
11276.000,39.986,-67.422
11278.000,38.011,-96.186
11316.000,43.076,11.201
11342.000,41.275,-68.498
11532.000,38.046,-18.734
11570.000,31.258,-21.433
11584.000,36.134,-10.347
11628.000,38.736,-77.598
11657.000,40.165,4.151
11698.000,42.109,-32.342
11706.000,34.404,-71.413
11784.000,41.240,-40.707
11806.000,37.847,-53.907
11808.000,39.563,-77.949
11816.000,41.377,1.939
11830.000,36.290,-66.497
11865.000,33.668,-75.173
11931.000,38.340,-87.082
12045.000,22.996,72.346
12126.000,28.483,76.803
12237.000,38.056,3.724
12312.000,35.614,-80.963
12413.000,38.971,-0.230
12467.000,39.066,-67.458
12492.000,38.026,-54.935
12676.000,40.765,-26.419
12694.000,34.364,-48.573
12966.000,40.149,-68.675
12993.000,38.026,-54.935
13036.000,34.789,-74.630
13154.000,38.188,-66.346
13161.000,23.557,17.425
13166.000,33.968,-82.872
13223.000,43.144,-9.333
13243.000,41.600,-23.929
13252.000,36.379,-97.258
13271.000,35.873,-93.598
13293.000,35.873,-94.252
13369.000,38.644,-29.080
13397.000,38.159,-64.967
13432.000,41.177,-65.461
13469.000,32.020,-16.128
13474.000,36.648,-68.054
13494.000,40.983,59.040
13556.000,39.619,50.410
13643.000,41.204,-70.468
13711.000,29.712,69.300
13805.000,36.695,-69.887
13853.000,39.066,-56.870
13907.000,38.043,-95.535
13933.000,36.401,-29.726
13974.000,41.736,-60.013
13977.000,38.235,-0.230
13984.000,33.456,-83.615
14017.000,41.253,-66.675
14050.000,25.644,-18.856
14097.000,39.757,-63.589
14099.000,38.188,-66.346
14174.000,29.889,78.519
14220.000,42.916,-24.616
14266.000,40.209,-41.924
14278.000,31.092,-60.068
14346.000,35.460,-57.169
14391.000,40.845,21.183
14394.000,41.292,-67.619
14421.000,37.600,19.982
14432.000,29.055,53.818
14443.000,38.872,-85.188
14564.000,39.307,-66.675
14618.000,37.928,-67.957
14624.000,29.234,-35.773
14691.000,43.203,-0.833
14703.000,31.212,15.101
14756.000,39.501,63.216
14781.000,34.032,-88.220
14803.000,32.132,-22.185
14821.000,35.278,24.705
14840.000,37.847,-63.337
14953.000,38.046,-40.756
15086.000,42.463,-53.005
15100.000,22.049,36.254
15109.000,38.461,-88.628
15193.000,36.726,-75.514
15340.000,37.570,-92.332
15476.000,38.129,-77.716
15649.000,35.754,-51.427
15657.000,21.769,51.196
15824.000,38.176,-101.388
15880.000,35.258,-72.214
15892.000,40.475,-67.039
15921.000,43.223,-28.483
15930.000,41.977,-15.001
15950.000,41.993,-51.161
15967.000,40.474,-60.802
16016.000,37.370,-89.999
16030.000,34.114,-81.799
16065.000,29.674,-21.170
16204.000,38.259,-69.082
16324.000,40.220,-70.967
16340.000,30.548,-41.282
16368.000,37.617,-63.337
16391.000,43.566,-26.466
16476.000,24.641,78.741
16568.000,43.248,-25.393
16703.000,43.504,24.297
16712.000,29.940,-24.699
16734.000,29.511,0.784
16886.000,38.404,-87.008
16939.000,39.805,-11.010
16942.000,35.670,-66.394
16962.000,38.026,-54.935
17053.000,41.428,-70.468
17062.000,24.351,60.282
17095.000,34.662,-56.544
17115.000,30.315,-26.107
17149.000,37.136,22.559
17248.000,37.050,-89.585
17253.000,36.626,-89.908
17378.000,35.209,-36.591
17396.000,41.183,50.881
17445.000,39.890,-77.949
17591.000,40.855,71.689
17596.000,39.147,-81.304
17701.000,34.646,-51.600
17931.000,41.981,-53.035
18007.000,42.290,23.116
18036.000,38.046,-18.734
18048.000,34.287,-80.245
18220.000,31.515,-54.944
18262.000,29.763,-17.848
18312.000,33.946,-83.106
18454.000,23.993,52.864
18465.000,38.696,-77.379
18501.000,37.617,-63.337
18666.000,43.282,22.735
18777.000,39.732,28.821
18780.000,38.923,-92.245
18794.000,35.927,-63.488
18812.000,38.894,-92.445
18868.000,38.075,63.663
18925.000,39.962,-58.303
18948.000,38.692,-93.962
18956.000,35.294,-89.561
18959.000,41.328,-68.834
18960.000,31.321,-68.642
18973.000,40.420,-16.461
18995.000,24.614,51.831
19094.000,36.086,-91.259
19119.000,35.621,-28.561
19130.000,35.027,-89.609
19138.000,38.599,-90.055
19311.000,33.156,-70.723
19333.000,34.826,-74.701
19373.000,35.659,-71.764
19502.000,38.971,-0.230
19511.000,31.527,-58.319
19696.000,37.235,-66.497
19738.000,32.713,60.904
19740.000,36.290,-66.497
19802.000,31.694,-58.899
19835.000,34.575,53.319
19915.000,42.610,15.799
19954.000,31.086,10.830
20039.000,38.246,-78.127
20056.000,31.694,-58.899
20139.000,44.168,13.352
20318.000,34.624,9.402
20385.000,36.106,-58.585
20410.000,37.259,-104.611
20448.000,38.801,-32.847
20494.000,32.980,-37.624
20511.000,39.867,-71.113
20599.000,38.026,-54.935
20606.000,39.101,17.418
20619.000,38.452,-87.819
20734.000,38.046,-18.734
20765.000,40.628,-10.641
20949.000,42.778,-20.503
20958.000,40.058,-68.741
20962.000,39.602,-69.998
21057.000,36.315,-91.309
21169.000,39.045,28.774
21267.000,39.203,-75.760
21339.000,36.433,-83.880
21388.000,41.341,-70.862
21394.000,38.984,29.503
21445.000,33.038,17.657
21582.000,29.321,0.772
21608.000,26.684,74.812
21621.000,38.235,-3.601
21766.000,38.188,-66.346
21872.000,30.940,-28.399
21911.000,38.626,-91.523
22071.000,38.016,-17.520
22093.000,36.290,-66.497
22101.000,31.808,-78.998
22163.000,31.708,-83.494
22208.000,38.498,-89.457
22224.000,38.629,-93.744
22231.000,33.865,-76.173
22393.000,42.052,43.514
22435.000,35.913,-77.826
22556.000,39.003,-2.255
22602.000,41.992,-28.917
22682.000,42.098,-44.034
22800.000,28.894,7.656
22960.000,38.188,-66.346
22963.000,42.147,-35.966
23078.000,32.917,-76.014
23106.000,42.018,8.160
23321.000,43.718,-30.410
23368.000,42.836,25.691
23435.000,40.911,-70.108
23638.000,33.553,-49.945
23639.000,42.913,-25.683
23683.000,43.695,14.751
23696.000,38.026,-63.479
23748.000,37.647,-93.114
23822.000,20.758,72.951
23835.000,33.324,-62.861
23840.000,37.235,-66.497
23857.000,34.329,-82.275
24033.000,27.236,74.337
24047.000,31.527,-58.319
24059.000,41.863,-62.654
24175.000,34.882,-96.097
24178.000,37.785,-49.165
24226.000,37.371,22.030
24345.000,31.446,3.825
24452.000,34.386,-95.198
24487.000,38.026,-58.806
24519.000,42.105,5.112
24629.000,38.598,-22.269
24750.000,30.605,-22.334
24781.000,41.677,-60.013
24837.000,39.253,-69.041
24897.000,34.297,-85.669
24931.000,33.324,-70.695
24939.000,38.026,-63.479
24965.000,31.753,-65.358
24981.000,32.839,-64.126
25005.000,24.180,65.795
25040.000,39.913,62.203
25136.000,36.317,-99.244
25160.000,36.794,-88.770
25194.000,40.305,-66.312
25231.000,39.260,-18.597
25262.000,35.686,-55.258
25356.000,36.953,-95.252
25358.000,32.839,-64.126
25529.000,32.777,-84.450
25573.000,37.840,21.991
25663.000,41.869,-58.505
25748.000,29.060,49.848
25814.000,31.976,-60.198
25859.000,36.896,-91.043
25926.000,36.438,-91.131
25948.000,39.539,-50.157
26017.000,40.355,-61.626
26152.000,35.119,-92.733
26161.000,35.926,-87.916
26184.000,38.904,-6.393
26271.000,38.026,-58.806
26307.000,42.224,10.903
26317.000,30.486,-50.181
26708.000,37.894,-67.957
26741.000,37.785,-63.337
26748.000,38.736,-68.898
26811.000,37.847,-58.580
26820.000,38.188,-66.346
26834.000,37.083,-47.246
26900.000,31.694,-58.899
26948.000,36.417,-101.606
26968.000,39.274,18.850
27095.000,34.740,-89.273
27139.000,30.656,-33.958
27215.000,38.599,-90.014
27255.000,40.923,-67.060
27274.000,41.092,-71.268
27283.000,43.424,-15.706
27359.000,33.787,-26.063
27368.000,37.847,-63.337
27438.000,41.415,-14.623
27449.000,38.456,52.734
27460.000,39.715,-71.419
27580.000,42.332,-21.744
27706.000,42.977,9.766
27790.000,33.095,76.901
27938.000,42.998,-39.341
28079.000,34.109,-70.945
28110.000,39.567,-24.476
28121.000,36.894,-63.488
28124.000,29.646,-23.521
28287.000,37.157,-58.356
28315.000,34.644,-62.442
28363.000,38.188,-66.346
28405.000,36.413,-94.791
28500.000,34.369,-39.334
28615.000,33.805,-43.716
28672.000,30.599,-26.613
28685.000,37.647,-13.157
28705.000,35.593,-81.697
28885.000,37.949,-47.801
28887.000,39.364,-75.760
28902.000,31.527,-46.201
29141.000,36.894,-63.488
29219.000,34.395,-66.978
29261.000,41.957,-55.221
29278.000,37.847,-63.337
29364.000,28.379,49.906
29427.000,39.066,-66.001
29517.000,41.276,19.018
29525.000,31.727,-64.126
29542.000,36.507,-96.830
29623.000,43.026,-25.683
29659.000,43.261,-16.095
29692.000,38.188,-66.346
29745.000,31.694,-58.899
29779.000,41.553,-56.896
29862.000,36.369,11.421
29870.000,40.443,-40.702
29993.000,38.904,-6.393
30063.000,31.694,-63.808
30124.000,37.037,-69.031
30137.000,38.991,-95.567
30157.000,38.046,-31.964
30173.000,42.376,-47.582
30198.000,37.235,-66.497
30264.000,35.896,-87.779
30268.000,31.208,-37.824
30336.000,35.414,78.384
30368.000,42.962,20.472
30456.000,37.847,-58.580
30459.000,36.632,-87.912
30482.000,31.109,-43.626
30537.000,39.661,-32.901
30541.000,29.995,4.305
30552.000,39.716,-29.560
30618.000,32.499,-72.392
30853.000,27.076,8.536
30878.000,34.307,-64.126
30947.000,30.497,-22.990
30977.000,38.787,-93.955
31023.000,35.300,-19.413
31071.000,34.866,-75.689
31079.000,36.579,-41.561
31110.000,35.416,21.590
31146.000,36.004,-61.488
31150.000,30.147,4.276
31283.000,31.487,-60.171
31291.000,36.670,-94.326
31399.000,29.874,8.338
31497.000,38.519,26.133
31582.000,32.299,-18.074
31653.000,38.056,0.353
31677.000,32.538,14.351
31692.000,32.720,-23.837
31739.000,35.913,-76.007
31823.000,36.409,-83.039
31957.000,35.363,-81.552
31989.000,31.304,-53.291
32064.000,39.547,-96.315
32090.000,41.026,-69.447
32102.000,42.157,3.475
32217.000,38.736,-68.898
32241.000,31.554,-70.945
32326.000,40.947,-75.849
32599.000,43.778,42.394
32609.000,37.473,-85.866
32646.000,38.521,-66.841
32711.000,36.517,-102.037
32714.000,25.658,-26.144
32806.000,37.321,-87.038
32825.000,35.719,-81.350
32892.000,41.065,-74.926
32923.000,35.627,-91.265
32930.000,38.188,-66.346
33056.000,31.040,-49.577
33065.000,42.463,-34.988
33119.000,31.694,-63.808
33294.000,34.378,-92.728
33312.000,43.387,-27.847
33383.000,41.304,-51.854
33471.000,34.866,-77.508
33481.000,27.045,30.578
33574.000,36.807,-68.108
33597.000,35.352,-46.149
33635.000,40.217,-66.158
33679.000,43.892,-19.951
33693.000,37.935,44.423
33708.000,43.424,20.642
33832.000,37.041,-45.376
33890.000,43.132,-3.862
33968.000,37.990,-68.879
33980.000,27.027,38.988
34058.000,32.321,-23.680
34090.000,32.598,-65.348
34163.000,36.290,-66.497
34186.000,29.316,32.848
34206.000,41.874,12.018
34216.000,38.971,-0.230
34335.000,42.543,-5.072
34470.000,38.188,-66.346
34620.000,22.819,35.434
34625.000,40.705,-20.924
34661.000,38.616,-56.125
34795.000,38.026,-54.935
35049.000,40.972,-68.091
35130.000,36.187,-87.498
35170.000,38.971,-0.230
35230.000,31.767,-21.825
35308.000,39.066,-64.591
35319.000,38.188,-66.346
35374.000,38.188,-66.346
35384.000,41.217,-70.468
35397.000,36.234,-94.582
35416.000,40.370,-14.856
35423.000,38.174,-63.409
35533.000,23.411,68.218
35556.000,38.798,-76.804
35585.000,39.734,-52.884
35651.000,36.134,-10.347
35694.000,34.416,-50.489
35959.000,32.233,-38.489
35987.000,33.324,-69.832
35991.000,38.188,-66.346
35998.000,36.060,-72.164
36160.000,35.951,-91.223
36197.000,42.683,-21.973
36276.000,37.235,-66.497
36331.000,35.446,-78.733
36351.000,39.285,-74.910
36355.000,39.260,-76.099
36359.000,39.424,41.527
36390.000,41.935,-57.226
36448.000,34.161,-32.315
36468.000,39.053,-67.458
36470.000,40.000,-32.502
36510.000,32.479,57.526
36517.000,29.628,11.647
36525.000,35.618,-55.314
36551.000,38.026,-58.806
36707.000,36.838,4.895
36722.000,38.724,-1.326
36757.000,35.249,-90.258
36830.000,27.868,5.143
36859.000,34.307,-64.126
36868.000,39.066,-63.192
36893.000,34.264,-89.386
36917.000,38.188,-66.346
36956.000,36.496,-58.374
36990.000,32.696,6.239
37001.000,43.409,-5.498
37052.000,41.974,20.548
37087.000,29.760,30.624
37108.000,32.403,-76.724
37116.000,40.236,68.466
37141.000,40.475,-70.620
37175.000,36.153,-96.482
37247.000,39.696,33.561
37269.000,38.046,-31.964
37305.000,33.787,-26.063
37312.000,38.026,-63.479
37401.000,32.495,-19.117
37495.000,40.614,17.219
37511.000,40.344,9.123
37641.000,32.020,-23.704
37645.000,38.174,-68.532
37663.000,38.188,-66.346
37698.000,33.140,-37.530
37878.000,32.518,-69.759
37991.000,35.863,-72.965
38017.000,35.576,-93.039
38070.000,39.314,-74.442
38163.000,28.632,-7.527
38168.000,37.784,-71.419
38425.000,37.804,17.399
38578.000,41.396,4.559
38586.000,41.696,-26.629
38721.000,29.488,-34.084
38771.000,38.188,-66.346
38779.000,36.665,-29.913
38806.000,26.898,10.171
38818.000,34.999,-68.004
38828.000,28.962,7.123
38967.000,30.913,92.463
38987.000,41.428,-69.965
39009.000,40.163,32.524
39121.000,30.934,-27.415
39160.000,38.494,-86.728
39214.000,41.843,-55.645
39234.000,36.290,-66.497
39324.000,35.937,-88.416
39363.000,33.433,-3.536
39649.000,38.730,3.724
39690.000,41.119,-71.163
39694.000,36.905,-43.964
39766.000,38.937,-97.318
39879.000,38.046,-31.964
39935.000,38.026,-54.935
39936.000,35.244,-54.987
40007.000,29.226,-0.924
40012.000,37.022,-85.417
40059.000,36.524,-26.602
40155.000,40.088,-47.280
40310.000,35.831,-66.558
40327.000,37.493,-94.330
40348.000,37.332,-98.993
40353.000,38.046,-40.756
40417.000,31.527,-46.201
40527.000,43.260,-14.014
40534.000,29.943,-9.268
40621.000,31.694,-58.899
40636.000,40.177,-70.620
40679.000,40.586,-56.002
40685.000,37.885,-94.080
40711.000,38.046,-31.964
40799.000,38.692,-91.047
40807.000,31.666,-64.903
40868.000,41.759,-54.993
40885.000,37.444,-98.156
40889.000,38.702,-75.428
40994.000,32.296,-85.368
41002.000,36.290,-66.497
41084.000,38.280,-17.514
41191.000,41.964,-52.839
41418.000,38.026,-63.479
41484.000,37.762,-91.304
41516.000,40.291,-46.364
41681.000,39.101,-77.598
41705.000,38.666,-90.722
41880.000,40.354,-77.432
41990.000,42.813,-29.104
41994.000,36.290,-66.497
42128.000,29.926,-16.263
42165.000,40.473,-59.838
42174.000,38.235,-0.230
42203.000,31.425,-49.822
42281.000,42.968,-23.985
42288.000,38.788,-86.272
42303.000,41.733,-64.144
42389.000,37.235,-66.497
42521.000,38.732,-94.080
42617.000,38.026,-54.935
42730.000,42.718,1.267
42805.000,21.259,48.720
42858.000,38.046,-40.756
42904.000,36.134,-10.347
42941.000,39.464,3.968
42962.000,31.694,-63.808
42977.000,23.147,47.686
43055.000,35.477,-92.677
43059.000,31.694,-58.899
43066.000,33.935,-88.569
43108.000,35.170,-100.174
43419.000,34.846,-71.995
43492.000,25.228,44.410
43493.000,31.372,-18.048
43544.000,40.220,-66.592
43576.000,36.282,-72.914
43677.000,39.925,76.954
44011.000,37.493,-92.609
44067.000,37.207,-87.804
44171.000,31.806,-85.283
44222.000,35.649,-95.006
44419.000,31.694,-63.808
44508.000,34.128,-60.171
44512.000,41.253,-70.468
44526.000,37.031,-91.517
44603.000,34.128,-60.171
44630.000,41.794,-57.226
44643.000,38.901,-45.626
44689.000,31.515,-54.944
44706.000,37.507,-72.770
44833.000,33.855,-1.846
44838.000,41.173,-66.317
44881.000,40.335,-25.934
44889.000,37.716,76.834
44894.000,32.123,-37.323
44976.000,36.927,-78.946
44992.000,38.188,-66.346
45026.000,28.087,-9.444
45046.000,37.495,-92.648
45054.000,40.976,-68.328
45073.000,42.744,-26.840
45094.000,31.694,-58.899
45103.000,39.147,-45.098
45113.000,39.260,-18.597
45135.000,38.555,-73.009
45181.000,28.014,33.695
45278.000,36.290,-66.497
45341.000,38.188,-66.346
45348.000,38.056,0.353
45380.000,31.364,-61.980
45451.000,39.403,65.467
45552.000,34.449,64.658
45619.000,31.727,-64.126
45634.000,36.642,13.704
45639.000,29.476,-2.121
45651.000,31.554,-70.945
45719.000,41.909,-59.153
45779.000,36.467,-58.926
45843.000,35.848,-10.839
45848.000,38.237,-13.347
45881.000,38.188,-66.346
45911.000,35.990,-91.488
45924.000,37.453,7.463
46030.000,29.384,14.761
46113.000,42.227,-3.075
46115.000,38.641,-70.458
46352.000,32.839,-64.126
46528.000,41.960,-57.482
46598.000,35.087,-91.593
46607.000,38.188,-66.346
46674.000,41.130,-68.242
46715.000,37.231,-91.948
46789.000,33.331,63.455
46850.000,41.428,-65.994
46871.000,36.706,-98.036
46880.000,32.960,-68.999
47060.000,39.621,38.717
47097.000,39.567,-24.476
47135.000,40.088,-45.196
47184.000,38.231,-95.086
47247.000,36.627,-95.835
47258.000,37.617,-63.337
47272.000,38.046,-31.964
47358.000,41.727,-34.848
47412.000,39.127,-62.560
47592.000,31.639,-56.817
47609.000,41.910,-57.003
47681.000,35.366,-87.512
47726.000,33.965,-75.219
47960.000,41.146,-55.435
48034.000,42.131,-22.343
48146.000,38.426,-98.070
48150.000,39.127,-64.094
48223.000,37.230,-96.724
48254.000,41.756,36.233
48260.000,38.161,-74.003
48295.000,43.223,-26.858
48321.000,37.379,-80.897
48355.000,35.086,-84.160
48457.000,39.836,-34.381
48833.000,38.188,-66.346
48877.000,38.904,-6.393
48911.000,26.623,64.829
48914.000,42.221,-26.103
48923.000,43.895,-23.663
48941.000,28.962,21.658
48958.000,38.188,-66.346
48962.000,37.551,-71.188
49070.000,35.410,-28.761
49088.000,38.056,0.353
49168.000,38.599,-90.014
49171.000,34.512,-8.929
49331.000,38.046,-18.734
49346.000,28.364,32.268
49362.000,37.559,-53.773
49377.000,36.541,-99.917
49385.000,31.527,-46.201
49447.000,38.188,-66.346
49499.000,38.046,-40.756
49590.000,38.831,-68.826
49675.000,37.235,-66.497
49797.000,35.974,-85.403
49834.000,39.584,-44.569
49851.000,38.576,-88.797
49869.000,41.409,-61.952
49925.000,22.853,64.109
49941.000,32.839,-64.126
49944.000,39.138,-72.172
50056.000,42.935,-19.300
50072.000,35.544,-15.930
50137.000,28.796,-43.363
50157.000,35.877,-70.165
50188.000,38.235,-3.601
50200.000,32.328,-70.433
50329.000,38.188,-66.346
50349.000,38.026,-58.806
50389.000,39.127,-67.674
50429.000,31.814,1.556
50441.000,42.584,6.125
50496.000,38.603,-94.086
50532.000,38.188,-66.346
50635.000,41.297,-69.627
50785.000,35.633,-85.539
50817.000,39.726,-56.156
50841.000,39.371,-52.343
50874.000,31.527,-46.201
50920.000,37.220,-61.112
50947.000,38.235,-0.230
50983.000,39.341,-51.277
51096.000,36.716,-64.814
51101.000,36.290,-66.497
51149.000,28.542,31.259
51152.000,37.533,-95.735
51184.000,38.905,37.315
51322.000,38.904,-6.393
51475.000,23.554,45.843
51520.000,36.595,-97.414
51780.000,28.676,47.803
51803.000,42.227,2.857
51807.000,37.847,-63.337
51819.000,37.821,-63.884
51843.000,33.951,-9.239
51862.000,38.661,-86.822
51970.000,33.090,-40.620
52080.000,40.226,-66.592
52204.000,38.026,-58.806
52215.000,31.694,-58.899
52237.000,37.951,-84.480
52257.000,43.223,-31.411
52260.000,37.858,-89.705
52273.000,39.306,-73.256
52277.000,37.174,-106.818
52338.000,34.639,-45.861
52551.000,35.161,-87.703
52564.000,43.182,-31.082
52568.000,37.114,-90.107
52657.000,37.721,-95.366
52796.000,37.981,-88.843
52797.000,38.898,-61.746
52809.000,32.839,-64.126
52893.000,40.231,75.508
52966.000,31.527,-46.201
53081.000,39.285,-72.589
53167.000,37.785,-63.337
53172.000,27.743,8.338
53177.000,35.134,-68.927
53193.000,41.179,-68.954
53385.000,35.323,-86.105
53423.000,38.235,-0.230
53437.000,34.602,-69.234
53474.000,34.629,-55.355
53595.000,43.690,8.531
53635.000,30.123,84.788
53716.000,39.975,75.508
53739.000,36.181,-91.246
53810.000,35.656,-33.218
53832.000,38.113,-67.610
53834.000,31.504,-62.956
53881.000,24.170,45.878
53921.000,38.862,-20.662
53928.000,32.711,-87.531
54060.000,34.611,-86.164
54084.000,36.562,-14.838
54085.000,37.566,-23.344
54126.000,31.727,-64.126
54136.000,34.593,-88.505
54233.000,39.842,-70.620
54256.000,35.358,-73.443
54338.000,39.979,-72.730
54342.000,42.289,-44.769
54438.000,39.978,-60.530
54483.000,33.876,-67.799
54508.000,43.400,-8.788
54514.000,39.490,-1.731
54547.000,41.443,-44.697
54575.000,37.533,-83.074
54664.000,43.916,-25.541
54719.000,31.077,-45.585
54787.000,41.119,-72.677
54826.000,31.548,-60.171
54835.000,38.026,-54.935
54928.000,41.963,-40.748
54984.000,39.381,28.774
55004.000,29.384,-41.789
55039.000,34.303,-2.243
55256.000,41.992,-33.677
55423.000,21.614,1.074
55493.000,32.108,-34.510
55822.000,39.127,-62.560
56023.000,41.335,-44.649
56109.000,38.894,-92.684
56187.000,35.699,-72.413
56195.000,37.990,-66.013
56199.000,38.188,-66.346
56340.000,36.324,-87.015
56474.000,37.867,-34.985
56520.000,36.673,-105.000
56644.000,42.133,45.808
56662.000,37.670,-85.933
56695.000,35.487,-86.373
56701.000,42.064,-46.323
56717.000,31.727,-64.126
56754.000,38.026,-63.479
56760.000,37.806,-13.668
56764.000,40.565,-63.274
56778.000,35.772,-80.702
56780.000,38.188,-66.346
56907.000,26.088,32.845
56913.000,35.416,16.560
56933.000,43.321,-4.919
56997.000,38.046,-40.756
57025.000,31.606,-88.438
57034.000,36.134,-10.347
57035.000,41.781,-57.226
57079.000,36.527,-72.957
57082.000,43.840,-19.348
57154.000,35.275,-87.188
57163.000,41.843,-55.673
57184.000,32.872,51.832
57191.000,38.578,-94.080
57258.000,39.066,-30.525
57425.000,34.307,-64.126
57433.000,36.661,-34.312
57479.000,37.219,-78.534
