# Id,Lat,Lon
12467.000,39.689,-56.234
12492.000,39.159,-55.561
12676.000,38.038,-50.646
12694.000,33.837,-34.159
12966.000,39.716,-54.507
12993.000,39.159,-55.561
13036.000,38.458,-50.004
13154.000,40.521,-59.467
13161.000,32.585,-28.762
13166.000,39.380,-50.641
13223.000,37.875,-47.384
13243.000,38.893,-50.988
13252.000,38.270,-46.901
13271.000,32.169,-30.755
13293.000,32.377,-32.151
13369.000,37.203,-43.252
13397.000,36.620,-40.784
13432.000,38.468,-50.814
13469.000,32.668,-29.665
13474.000,37.523,-47.666
13494.000,35.681,-40.224
13556.000,34.798,-37.495
13643.000,39.503,-53.723
13711.000,34.963,-35.530
13805.000,36.388,-39.976
13853.000,38.412,-52.288
13907.000,38.282,-46.460
13933.000,36.933,-40.141
13974.000,37.577,-48.074
13977.000,37.525,-50.873
13984.000,37.566,-42.342
14017.000,38.280,-50.754
14050.000,37.873,-44.440
14097.000,39.755,-53.803
14099.000,40.249,-58.686
14174.000,33.980,-34.479
14220.000,35.933,-44.045
14266.000,38.092,-47.192
14278.000,31.663,-24.490
14346.000,32.523,-30.312
14391.000,36.511,-43.208
14394.000,38.604,-51.068
14421.000,35.486,-42.759
14432.000,34.112,-33.196
14443.000,33.843,-37.682
14564.000,38.396,-51.751
14618.000,40.335,-58.657
14624.000,32.161,-27.221
14691.000,36.355,-44.369
14703.000,34.440,-36.006
14756.000,35.290,-38.091
14781.000,35.229,-43.236
14803.000,34.432,-38.005
14821.000,35.464,-38.166
14840.000,40.249,-58.691
14953.000,38.887,-54.779
15086.000,38.030,-48.864
15100.000,33.633,-31.009
15109.000,34.039,-39.261
15193.000,36.672,-41.235
15340.000,38.320,-51.969
15476.000,40.192,-62.425
15649.000,37.742,-45.501
15657.000,34.176,-34.004
15824.000,37.666,-47.208
15880.000,35.005,-34.080
15892.000,39.543,-53.817
15921.000,37.975,-47.880
15930.000,37.119,-46.987
15950.000,37.567,-48.122
15967.000,39.370,-53.112
16016.000,38.049,-45.647
16030.000,38.916,-51.595
16065.000,32.401,-27.969
16204.000,33.732,-36.370
16324.000,39.559,-54.717
16340.000,32.686,-28.214
16368.000,40.251,-58.702
16391.000,38.352,-48.726
16476.000,34.558,-34.925
16568.000,38.523,-49.081
16703.000,36.076,-42.088
16712.000,32.037,-27.041
16734.000,32.962,-29.659
16886.000,36.764,-42.850
16939.000,36.966,-48.427
16942.000,33.776,-33.768
16962.000,39.159,-55.561
17053.000,39.415,-54.402
17062.000,33.976,-33.159
17095.000,34.631,-35.911
17115.000,34.745,-39.920
17149.000,35.901,-39.711
17248.000,32.930,-32.225
17253.000,38.734,-47.234
17378.000,32.615,-30.869
17396.000,35.410,-38.470
17445.000,39.998,-56.123
17591.000,35.502,-39.117
17596.000,40.281,-63.503
17701.000,32.954,-32.021
17931.000,38.750,-50.386
18007.000,35.382,-39.515
18036.000,38.342,-53.217
18048.000,33.138,-32.178
18220.000,35.891,-46.190
18262.000,34.752,-40.365
18312.000,31.930,-27.736
18454.000,33.258,-33.904
18465.000,38.263,-48.440
18501.000,40.251,-58.702
18666.000,36.062,-42.462
18777.000,36.723,-52.914
18780.000,37.096,-45.063
18794.000,41.068,-61.046
18812.000,33.858,-38.692
18868.000,35.757,-40.920
18925.000,38.483,-51.345
18948.000,37.836,-47.896
18956.000,32.203,-30.042
18959.000,38.700,-52.540
18960.000,31.617,-24.877
18973.000,38.824,-52.195
18995.000,34.045,-32.755
19094.000,34.386,-40.550
19119.000,37.889,-45.108
19130.000,32.482,-30.627
19138.000,33.915,-38.456
19311.000,31.697,-24.383
19333.000,32.735,-32.519
19373.000,33.652,-34.693
19502.000,37.797,-51.654
19511.000,36.162,-46.966
19696.000,40.794,-60.248
19738.000,34.407,-36.603
19740.000,41.066,-61.030
19802.000,35.890,-46.185
19835.000,34.407,-35.973
19915.000,35.254,-39.705
19954.000,33.816,-33.513
20039.000,36.178,-42.197
20056.000,35.890,-46.185
20139.000,35.595,-41.627
20318.000,35.297,-41.927
20385.000,38.209,-47.544
20410.000,36.171,-37.377
20448.000,37.861,-50.292
20494.000,34.046,-39.342
20511.000,38.836,-53.047
20599.000,39.159,-55.561
20606.000,36.405,-45.969
20619.000,33.873,-38.612
20734.000,38.342,-53.217
20765.000,37.757,-49.409
20949.000,35.704,-42.926
20958.000,38.872,-52.200
20962.000,40.148,-55.751
21057.000,35.864,-36.812
21169.000,36.216,-45.132
21267.000,38.975,-53.828
21339.000,38.527,-49.407
21388.000,39.494,-53.909
21394.000,36.217,-45.137
21445.000,35.285,-35.978
21582.000,33.207,-30.875
21608.000,33.240,-32.413
21621.000,37.252,-50.091
21766.000,40.249,-58.686
21872.000,31.511,-25.381
21911.000,36.818,-43.293
22071.000,37.272,-43.423
22093.000,41.066,-61.030
22101.000,33.248,-35.114
22163.000,37.440,-41.918
22208.000,33.892,-37.228
22224.000,37.624,-46.461
22231.000,31.903,-26.707
22393.000,35.459,-40.060
22435.000,34.512,-41.384
22556.000,36.818,-46.655
22602.000,37.480,-46.495
22682.000,37.454,-46.531
22800.000,32.969,-32.304
22960.000,39.976,-57.905
22963.000,38.557,-49.515
23078.000,31.843,-26.719
23106.000,36.408,-42.216
23321.000,37.414,-49.254
23368.000,35.465,-41.396
23435.000,38.273,-50.542
23638.000,35.456,-35.893
23639.000,38.126,-48.761
23683.000,37.920,-46.766
23696.000,39.704,-57.123
23748.000,38.115,-45.699
23822.000,34.329,-33.610
23835.000,32.837,-34.445
23840.000,40.794,-60.248
23857.000,37.137,-40.196
24033.000,34.352,-34.535
24047.000,36.162,-46.966
24059.000,39.197,-52.519
24175.000,37.198,-40.477
24178.000,39.160,-55.572
24226.000,35.671,-43.569
24345.000,32.989,-31.475
24452.000,37.286,-41.494
24487.000,39.431,-56.342
24519.000,36.646,-44.916
24629.000,37.185,-47.857
24750.000,33.007,-31.619
24781.000,37.640,-48.583
24837.000,39.133,-54.179
24897.000,32.455,-32.333
24931.000,32.650,-33.625
24939.000,39.704,-57.123
24965.000,33.969,-36.642
24981.000,35.073,-43.841
25005.000,34.747,-35.121
25040.000,35.067,-37.865
25136.000,35.784,-36.266
25160.000,32.876,-30.692
25194.000,38.270,-52.639
25231.000,39.299,-53.692
25262.000,33.573,-36.186
25356.000,37.812,-47.566
25358.000,35.073,-43.841
25529.000,33.894,-34.357
25573.000,35.458,-42.734
25663.000,37.999,-50.154
25748.000,33.477,-32.270
25814.000,33.646,-36.339
25859.000,33.786,-35.591
25926.000,38.371,-50.032
25948.000,38.642,-58.211
26017.000,39.163,-53.080
26152.000,32.851,-33.133
26161.000,32.591,-29.811
26184.000,38.069,-52.435
26271.000,39.431,-56.342
26307.000,36.660,-43.851
26317.000,33.861,-35.126
26708.000,40.243,-58.252
26741.000,40.523,-59.478
26748.000,39.099,-53.771
26811.000,39.705,-57.129
26820.000,40.521,-59.467
26834.000,36.040,-44.597
26900.000,35.890,-46.185
26948.000,36.668,-39.051
26968.000,35.664,-43.125
27095.000,33.380,-32.161
27139.000,31.931,-26.147
27215.000,33.819,-38.023
27255.000,38.730,-51.108
27274.000,39.265,-54.011
27283.000,36.863,-46.521
27359.000,36.707,-48.529
27368.000,40.522,-59.473
27438.000,36.997,-46.733
27449.000,35.538,-38.925
27460.000,40.296,-56.761
27580.000,36.423,-45.190
27706.000,35.604,-39.730
27790.000,34.297,-35.278
27938.000,38.254,-50.029
28079.000,32.737,-33.596
28110.000,37.594,-49.939
28121.000,40.794,-60.254
28124.000,32.537,-30.954
28287.000,35.200,-41.176
28315.000,32.800,-32.798
28363.000,40.249,-58.686
28405.000,35.575,-35.898
28500.000,36.520,-41.873
28615.000,32.237,-26.897
28672.000,34.373,-31.809
28685.000,36.816,-40.803
28705.000,33.811,-34.187
28885.000,38.701,-53.969
28887.000,38.901,-53.578
28902.000,36.435,-47.747
29141.000,40.794,-60.254
29219.000,33.295,-33.008
29261.000,37.891,-49.627
29278.000,40.522,-59.473
29364.000,32.822,-30.417
29427.000,39.323,-55.042
29517.000,36.515,-43.141
29525.000,35.345,-44.622
29542.000,38.256,-48.001
29623.000,38.028,-48.312
29659.000,36.791,-46.035
29692.000,40.521,-59.467
29745.000,35.890,-46.185
29779.000,37.756,-48.974
29862.000,35.382,-37.743
29870.000,39.461,-52.870
29993.000,38.069,-52.435
30063.000,35.618,-45.403
30124.000,40.607,-59.433
30137.000,37.527,-45.640
30157.000,38.614,-53.998
30173.000,37.618,-48.840
30198.000,40.794,-60.248
30264.000,34.272,-35.164
30268.000,32.156,-26.390
30336.000,34.488,-36.127
30368.000,35.331,-40.256
30456.000,39.705,-57.129
30459.000,36.809,-38.961
30482.000,31.554,-24.841
30537.000,37.457,-49.017
30541.000,37.922,-45.696
30552.000,37.514,-48.175
30618.000,31.371,-23.417
30853.000,33.809,-32.767
30878.000,34.800,-43.059
30947.000,32.988,-28.986
30977.000,37.052,-41.907
31023.000,33.658,-34.834
31071.000,34.964,-42.536
31079.000,35.795,-40.457
31110.000,34.618,-37.775
31146.000,38.085,-53.429
31150.000,32.978,-29.792
31283.000,35.348,-44.644
31291.000,38.372,-48.998
31399.000,35.554,-41.814
31497.000,35.854,-43.968
31582.000,33.811,-35.897
31653.000,37.253,-50.097
31677.000,35.645,-39.174
31692.000,32.867,-29.692
31739.000,34.419,-40.973
31823.000,36.868,-40.866
31957.000,32.953,-31.354
31989.000,31.398,-23.775
32064.000,37.403,-50.753
32090.000,38.750,-51.269
32102.000,36.536,-43.060
32217.000,39.648,-55.367
32241.000,32.736,-33.591
32326.000,38.948,-52.784
32599.000,37.169,-44.328
32609.000,35.325,-43.133
32646.000,36.748,-40.740
32711.000,33.523,-32.233
32714.000,33.111,-28.752
32806.000,38.157,-46.835
32825.000,36.953,-39.917
32892.000,39.528,-54.185
32923.000,38.848,-47.962
32930.000,39.976,-57.905
33056.000,32.674,-27.731
33065.000,37.413,-48.506
33119.000,35.618,-45.403
33294.000,36.733,-39.482
33312.000,37.587,-46.102
33383.000,39.206,-51.571
33471.000,35.057,-42.946
33481.000,34.588,-34.301
33574.000,40.609,-59.450
33597.000,33.903,-36.529
33635.000,39.545,-54.338
33679.000,38.031,-49.162
33693.000,35.400,-38.004
33708.000,35.052,-39.041
33832.000,36.156,-43.766
33890.000,35.726,-41.918
33968.000,40.062,-57.870
33980.000,33.364,-33.764
34058.000,35.753,-42.547
34090.000,31.562,-24.675
34163.000,41.066,-61.030
34186.000,33.140,-31.468
34206.000,35.806,-41.733
34216.000,37.797,-51.654
34335.000,36.575,-44.189
34470.000,40.249,-58.686
34620.000,33.357,-31.624
34625.000,37.613,-47.736
34661.000,36.846,-44.186
34795.000,39.159,-55.561
35049.000,39.207,-52.471
35130.000,38.078,-48.550
35170.000,37.797,-51.654
35230.000,35.408,-43.249
35308.000,39.144,-54.672
35319.000,40.521,-59.467
35374.000,39.976,-57.905
35384.000,39.138,-52.542
35397.000,32.910,-31.257
35416.000,37.972,-53.500
35423.000,39.953,-56.560
35533.000,33.613,-33.565
35556.000,40.192,-58.095
35585.000,35.946,-44.074
35651.000,36.980,-49.310
35694.000,33.920,-35.052
35959.000,32.801,-29.952
35987.000,32.744,-34.035
35991.000,40.249,-58.686
35998.000,34.527,-41.883
36160.000,36.362,-38.094
36197.000,37.670,-46.702
36276.000,40.794,-60.248
36331.000,33.747,-35.765
36351.000,39.361,-54.565
36355.000,35.403,-42.145
36359.000,37.343,-51.669
36390.000,37.848,-49.127
36448.000,34.079,-36.918
36468.000,39.510,-55.863
36470.000,37.823,-46.439
36510.000,35.433,-38.017
36517.000,38.563,-47.102
36525.000,33.770,-36.454
36551.000,39.431,-56.342
36707.000,36.355,-40.229
36722.000,38.070,-52.441
36757.000,32.389,-32.150
36830.000,32.186,-27.386
36859.000,34.800,-43.059
36868.000,39.681,-55.784
36893.000,32.337,-31.320
36917.000,40.521,-59.467
36956.000,36.598,-41.368
36990.000,35.879,-39.110
37001.000,37.242,-45.102
37052.000,35.340,-39.909
37087.000,32.508,-30.640
37108.000,33.783,-36.216
37116.000,35.639,-39.251
37141.000,39.892,-55.512
37175.000,34.510,-41.922
37247.000,36.223,-41.437
37269.000,38.614,-53.998
37305.000,36.707,-48.529
37312.000,39.704,-57.123
37401.000,32.747,-28.712
37495.000,36.465,-43.494
37511.000,36.837,-43.438
37641.000,32.467,-29.111
37645.000,40.233,-57.791
37663.000,40.521,-59.467
37698.000,35.519,-36.963
37878.000,33.089,-34.909
37991.000,36.886,-42.025
38017.000,32.713,-32.841
38070.000,39.076,-53.507
38163.000,32.306,-28.198
38168.000,40.113,-57.014
38425.000,35.765,-43.980
38578.000,35.502,-40.273
38586.000,38.951,-50.661
38721.000,32.063,-26.752
38771.000,39.976,-57.905
38779.000,36.476,-43.269
38806.000,34.122,-38.842
38818.000,34.471,-39.198
38828.000,33.333,-31.299
38967.000,34.836,-37.038
38987.000,39.456,-53.846
39009.000,34.729,-37.688
39121.000,37.755,-42.871
39160.000,34.007,-37.815
39214.000,37.733,-47.752
39234.000,41.066,-61.030
39324.000,32.918,-31.318
39363.000,35.893,-40.508
39649.000,37.798,-51.665
39690.000,38.246,-50.442
39694.000,39.112,-52.871
39766.000,37.513,-43.520
39879.000,38.614,-53.998
39935.000,39.159,-55.561
39936.000,36.414,-40.993
40007.000,32.926,-29.638
40012.000,32.998,-32.330
40059.000,35.147,-40.209
40155.000,37.681,-50.243
40310.000,36.384,-39.448
40327.000,38.187,-45.554
40348.000,38.247,-48.479
40353.000,38.887,-54.779
40417.000,36.435,-47.747
40527.000,38.371,-48.700
40534.000,35.702,-39.523
40621.000,35.890,-46.185
40636.000,39.938,-55.378
40679.000,38.333,-51.721
40685.000,34.629,-40.690
40711.000,38.614,-53.998
40799.000,37.637,-46.587
40807.000,31.476,-24.709
40868.000,38.163,-48.828
40885.000,38.240,-46.622
40889.000,39.774,-56.391
40994.000,32.970,-33.905
41002.000,41.066,-61.030
41084.000,37.294,-43.257
41191.000,37.806,-49.924
41418.000,39.704,-57.123
41484.000,37.609,-43.821
41516.000,37.590,-49.118
41681.000,40.291,-58.160
41705.000,36.573,-43.425
41880.000,39.895,-57.916
41990.000,38.171,-48.410
41994.000,41.066,-61.030
42128.000,32.445,-28.091
42165.000,39.521,-53.474
42174.000,37.525,-50.873
42203.000,34.378,-38.723
42281.000,37.848,-47.067
42288.000,35.304,-42.331
42303.000,38.297,-49.823
42389.000,40.794,-60.248
42521.000,34.173,-39.115
42617.000,39.159,-55.561
42730.000,36.322,-42.932
42805.000,33.982,-33.173
42858.000,38.887,-54.779
42904.000,36.980,-49.310
42941.000,36.633,-46.593
42962.000,35.618,-45.403
42977.000,33.436,-31.131
43055.000,32.961,-32.788
43059.000,35.890,-46.185
43066.000,35.233,-43.269
43108.000,38.696,-51.290
43419.000,39.943,-60.993
43492.000,33.992,-33.186
43493.000,33.209,-35.070
43544.000,38.538,-52.050
43576.000,34.521,-41.834
43677.000,35.535,-39.792
44011.000,38.094,-45.149
44067.000,37.513,-44.156
44171.000,33.182,-34.931
44222.000,32.799,-32.813
44419.000,35.618,-45.403
44508.000,34.801,-43.065
44512.000,39.235,-54.020
44526.000,34.077,-38.920
44603.000,34.801,-43.065
44630.000,37.843,-49.082
44643.000,38.567,-51.309
44689.000,35.891,-46.190
44706.000,40.271,-56.506
44833.000,35.619,-39.509
44838.000,39.154,-52.033
44881.000,38.995,-57.879
44889.000,34.920,-36.967
44894.000,35.271,-42.333
44976.000,36.916,-45.721
44992.000,40.249,-58.686
45026.000,32.607,-29.343
45046.000,37.774,-47.609
45054.000,39.799,-54.445
45073.000,39.016,-50.556
45094.000,35.890,-46.185
45103.000,38.139,-51.501
45113.000,39.299,-53.692
45135.000,38.521,-53.022
45181.000,32.223,-28.507
45278.000,41.066,-61.030
45341.000,40.249,-58.686
45348.000,37.253,-50.097
45380.000,33.655,-36.795
45451.000,35.578,-38.999
45552.000,35.294,-37.740
45619.000,35.345,-44.622
45634.000,35.450,-42.315
45639.000,34.562,-33.297
45651.000,32.736,-33.591
45719.000,38.272,-49.265
45779.000,40.798,-60.287
45843.000,37.229,-41.110
45848.000,36.505,-41.271
45881.000,39.976,-57.905
45911.000,33.359,-32.242
45924.000,39.131,-50.775
46030.000,35.834,-43.040
46113.000,36.837,-43.821
46115.000,40.280,-63.972
46352.000,35.073,-43.841
46528.000,37.749,-47.879
46598.000,32.701,-32.747
46607.000,39.976,-57.905
46674.000,38.986,-53.180
46715.000,35.195,-34.192
46789.000,34.203,-34.604
46850.000,38.546,-51.097
46871.000,36.630,-38.973
46880.000,33.471,-33.836
47060.000,36.526,-42.215
47097.000,37.594,-49.939
47135.000,39.958,-54.252
47184.000,38.851,-47.485
47247.000,38.074,-48.259
47258.000,40.523,-59.484
47272.000,38.614,-53.998
47358.000,37.211,-46.377
47412.000,38.957,-53.845
47592.000,36.249,-46.932
47609.000,38.134,-48.994
47681.000,38.553,-49.845
47726.000,37.566,-41.680
47960.000,39.759,-53.589
48034.000,37.611,-49.804
48146.000,37.036,-44.621
48150.000,39.680,-55.779
48223.000,38.472,-46.819
48254.000,36.161,-41.998
48260.000,37.248,-45.041
48295.000,37.966,-47.425
48321.000,33.913,-37.777
48355.000,37.208,-41.211
48457.000,38.108,-47.319
48833.000,40.521,-59.467
48877.000,38.069,-52.435
48911.000,34.165,-33.209
48914.000,36.107,-44.402
48923.000,36.371,-45.269
48941.000,32.827,-29.749
48958.000,40.521,-59.467
48962.000,36.112,-41.408
49070.000,33.904,-36.302
49088.000,37.253,-50.097
49168.000,33.745,-37.515
49171.000,35.855,-38.123
49331.000,38.342,-53.217
49346.000,31.930,-27.812
49362.000,39.203,-60.673
49377.000,33.130,-31.078
49385.000,36.435,-47.747
49447.000,40.249,-58.686
49499.000,38.887,-54.779
49590.000,40.165,-55.643
49675.000,40.794,-60.248
49797.000,37.405,-43.912
49834.000,36.372,-41.428
49851.000,35.044,-41.392
49869.000,38.409,-51.226
49925.000,32.723,-30.774
49941.000,35.073,-43.841
49944.000,41.115,-64.794
50056.000,37.861,-47.167
50072.000,33.021,-32.866
50137.000,32.056,-26.696
50157.000,38.544,-46.290
50188.000,37.252,-50.091
50200.000,33.717,-34.401
50329.000,39.976,-57.905
50349.000,39.431,-56.342
50389.000,39.322,-55.037
50429.000,33.227,-33.862
50441.000,36.154,-42.266
50496.000,36.848,-44.228
50532.000,39.976,-57.905
50635.000,38.071,-50.942
50785.000,35.647,-43.971
50817.000,39.494,-54.963
50841.000,35.942,-44.697
50874.000,36.435,-47.747
50920.000,37.169,-42.526
50947.000,37.525,-50.873
50983.000,38.225,-51.462
51096.000,34.020,-36.502
51101.000,41.066,-61.030
51149.000,35.046,-36.639
51152.000,38.180,-46.129
51184.000,36.430,-41.783
51322.000,38.069,-52.435
51475.000,31.862,-26.834
51520.000,32.507,-32.426
51780.000,33.353,-31.863
51803.000,36.751,-43.861
51807.000,40.522,-59.473
51819.000,36.573,-43.904
51843.000,35.732,-42.180
51862.000,36.354,-42.193
51970.000,37.663,-42.124
52080.000,38.534,-52.022
52204.000,39.431,-56.342
52215.000,35.890,-46.185
52237.000,33.988,-38.751
52257.000,38.603,-49.387
52260.000,33.874,-37.331
52273.000,40.374,-57.297
52277.000,36.740,-38.881
52338.000,35.595,-44.064
52551.000,38.766,-47.394
52564.000,36.099,-44.493
52568.000,38.806,-47.619
52657.000,38.793,-48.099
52796.000,38.761,-47.102
52797.000,38.872,-53.896
52809.000,35.073,-43.841
52893.000,35.618,-40.472
52966.000,36.435,-47.747
53081.000,38.629,-52.565
53167.000,40.523,-59.478
53172.000,35.188,-40.622
53177.000,38.636,-47.038
53193.000,39.049,-52.170
53385.000,38.505,-49.346
53423.000,37.525,-50.873
53437.000,36.412,-43.602
53474.000,34.214,-36.798
53595.000,36.197,-43.533
53635.000,34.099,-34.847
53716.000,35.595,-40.284
53739.000,38.005,-46.761
53810.000,33.153,-33.996
53832.000,40.234,-57.797
53834.000,31.592,-25.050
53881.000,32.127,-27.409
53921.000,37.765,-49.859
53928.000,33.311,-35.982
54060.000,35.478,-43.698
54084.000,35.469,-38.356
54085.000,37.022,-41.436
54126.000,35.345,-44.622
54136.000,32.795,-34.797
54233.000,40.190,-56.251
54256.000,32.701,-33.636
54338.000,39.913,-55.684
54342.000,37.306,-47.197
54438.000,39.021,-52.847
54483.000,31.695,-24.625
54508.000,36.300,-43.749
54514.000,34.749,-38.257
54547.000,39.404,-52.234
54575.000,37.086,-42.587
54664.000,37.244,-48.218
54719.000,31.946,-26.016
54787.000,38.801,-51.841
54826.000,35.346,-44.628
54835.000,39.159,-55.561
54928.000,39.151,-51.997
54984.000,36.395,-45.503
55004.000,32.662,-27.617
55039.000,35.830,-37.541
55256.000,38.567,-49.598
55423.000,33.217,-29.282
55493.000,36.155,-43.331
55822.000,38.957,-53.845
56023.000,37.349,-46.511
56109.000,34.068,-39.070
56187.000,33.608,-35.222
56195.000,39.518,-56.308
56199.000,40.521,-59.467
56340.000,36.177,-38.466
56474.000,38.887,-54.785
56520.000,36.713,-38.917
56644.000,35.754,-40.772
56662.000,37.143,-42.951
56695.000,34.265,-38.859
56701.000,37.442,-46.432
56717.000,35.345,-44.622
56754.000,39.704,-57.123
56760.000,38.343,-53.228
56764.000,38.389,-54.703
56778.000,33.560,-35.334
56780.000,39.976,-57.905
56907.000,34.104,-33.493
56913.000,36.042,-40.378
56933.000,37.735,-46.440
56997.000,38.887,-54.779
57025.000,31.375,-23.198
57034.000,36.980,-49.310
57035.000,38.146,-50.900
57079.000,37.290,-47.357
57082.000,36.816,-45.987
57154.000,33.229,-32.168
57163.000,37.908,-48.089
57184.000,34.610,-35.629
57191.000,34.123,-38.560
57258.000,37.500,-48.159
57425.000,34.800,-43.059
57433.000,34.011,-36.672
